IDF,CVL,BOU,FCO,BN,HN,NPC,PIC,ALS,CHA,LOR,PDL,BRE,AQU,LIM,POI,LR,MPY,AUV,RA,PACA,COR
83.13793760621554,82.2132863074165,80.99340745269977,81.54736998128536,81.65032029262156,80.63221845964803,79.19165239884344,79.8827836985994,81.71594927614159,80.9137998868554,80.81064391574832,82.55464890492436,81.31777912249419,82.7574686741131,81.21031481857909,82.0287673644991,82.12728564089234,83.06561611575255,81.33762589310125,83.10953329615785,82.55970937213209,82.10547341251473
83.32180888778042,82.19794277011088,81.56513637833213,81.69121627461435,81.437475626717,80.92836115078863,79.30234406852838,80.10435766578728,81.8733537907858,80.72177336670802,81.08409604233714,82.56679077537981,81.41107528768653,82.43864315754183,81.79526856068036,82.0190728292329,82.17774363022102,82.95474772002757,81.28152957170379,82.86021957038353,82.62479439075629,82.81987298233418
83.6256319898478,82.43543726702907,81.8750478856522,82.33276354363298,81.72837420562334,81.25257560671369,79.71368243247956,80.28791879060051,81.89520467204726,80.94000268835089,81.24836560433528,82.81926315309715,81.71560468899614,82.74413996601238,81.9446699612917,82.02369290638104,82.63767205201817,83.2905616296616,81.77686907212144,83.39773713987846,82.79991067000323,82.38608819050778
84.06990335814538,83.04031711324366,82.31990734808484,82.5147677749754,82.29521106281682,81.4702730915871,80.3226856212592,80.75806838189406,82.42402603981465,81.78334405254745,81.68191307138038,83.46904542733671,82.25973883554633,83.11497725443212,82.74505435814349,83.14685156060412,82.7812127422919,83.60391527455361,82.33125286915688,83.77042274436663,83.35192975848697,83.23542549537707
83.85704002178238,82.48772753245075,82.15427416579533,82.5978514278257,81.9846841375124,81.2763841386036,80.10012764551516,80.65228306707499,82.36506521761585,81.18507207558041,81.57286979405963,82.94953068254407,82.22549450633241,83.06783534655683,82.09054080998533,82.83138966319021,82.50692822102754,83.45939904659885,82.2714336521511,83.4908498640769,82.90551467863834,83.41228251317763
84.24003090749264,82.78837324642025,82.29702497539266,82.79400668263439,82.16006933872313,81.61035098806812,80.48333460125801,80.84334056761737,82.78964411472225,81.42309566874488,81.60703039354055,83.35396372430434,82.13558434338985,83.55977856927629,82.25607362902691,82.9527177259657,82.84800674640307,83.75422115953984,82.29430874745479,83.88322197965998,83.28604550541017,83.97272333054138
84.34845176777011,82.74529083128334,82.21778344113174,82.96057991080595,82.44995121788892,81.87497895589237,80.77154290607177,81.09414572349117,82.89264892774436,81.21925344637013,81.7823794046358,83.39140759297165,82.52976794342787,83.30947727990934,82.9162080561503,82.96300306979413,83.09476945280669,83.77470675290078,82.60465171519084,83.98276806771766,83.44031035180384,84.58990174293868
84.50687356688131,82.86123298685679,82.48489027422218,82.70074328397769,82.41298656393225,81.82078740381469,80.79144028858249,81.29409469468892,82.85510062115208,81.58404967956616,81.73080584685766,83.54426180794479,82.3246758171165,83.7695306178731,82.51206332908906,83.17173886960707,82.86970545860083,83.85755172533592,82.48915874191277,84.19355267068737,83.5794316381505,84.37584487749722
84.75601625929868,83.07455737664493,82.65066305137667,83.20943535167433,82.78553783837717,82.15413581215279,81.315736723416,81.33382575190709,83.36218736954457,81.83566353004005,81.95144059687713,83.7666777765409,82.84917511948812,83.6818878397511,82.6217346945166,83.13575619923854,83.41503418090873,84.07053221581208,82.59503077399829,84.20363088488217,83.68822925980295,84.50405869421333
83.13563410892554,82.76440729763223,81.9439865557069,81.60330956779025,82.16369801561147,81.32136713370674,80.45972240726917,80.41657680987495,81.83787880052603,81.0222163560915,80.93146545748347,83.72220180070002,82.85174906596559,83.91955074130681,82.99784742192554,83.12031223696654,82.8268047647858,83.96086829112208,82.34946337169288,83.25822301354889,83.18625785174484,84.57879667596902
83.75668325486376,82.43101487891245,82.22820521198408,82.76224204339813,81.6769949006148,81.5447421226337,80.37981313359333,80.50678746743175,82.68359015789127,81.29124949902885,81.08732152900839,83.55166697615489,82.80925128467807,83.4018212896627,82.4346336200835,82.65695184217238,82.55077201499158,83.97610497458898,82.1872812062474,83.79688821309769,82.63946989081957,83.84834201781415
84.37382481349435,82.37919657571723,82.11921340475342,82.51214986095414,81.65914078961345,81.26050297876118,80.5938567675254,81.10483782729543,82.45202857149793,81.66535195797856,81.4096596891469,83.25598493317784,82.33239374242417,83.21947195279904,82.13531230603404,82.51947335362621,82.46276532507662,83.61407544563725,82.24863146210978,83.9522329498292,83.1314905079435,83.29419677506954
85.00497947924731,83.04650316224654,82.71276252044838,82.73889686698232,82.41399682677716,82.25049892235936,81.36460634479681,81.42086488745753,83.07322102959156,81.78694597204552,82.0493305636543,83.93046325436903,83.09589350097818,83.90767017806202,82.4541971560413,83.19722804598665,83.07136736934508,84.14815410417432,82.75718994429913,84.69521111822985,83.90487743923912,84.66357700783601
84.86774764130726,83.37425371820463,82.92178934875508,83.28978846762944,82.97701684293617,82.32413699359618,81.17512603975347,81.62788921680871,83.37400771410945,82.07509011724872,82.22878977680176,84.15350411564543,83.29445794673133,84.14525727925711,83.06722491494054,83.53348976695777,83.57404698552514,84.44196618306259,82.9895101922091,84.56654518727159,84.04792374491981,84.56699430121755
85.07347255432403,83.55173186877272,83.1035970681244,83.48512137355391,83.1689411430244,82.51132073456479,81.37843405315053,81.80990130876945,83.59074209338925,82.2462427946802,82.41620525865433,84.35914763222215,83.53097823790611,84.35497967408295,83.24637141490108,83.71673206355975,83.77035980089211,84.641234211215,83.1909106266207,84.77873079193033,84.24811720345372,84.81114914793203
85.27864588585619,83.72944294694427,83.28540166901986,83.68105048391595,83.3613880642298,82.69876685104241,81.58154029518191,81.99167725383478,83.80752165990943,82.41732532480725,82.60352468429237,84.56517380430806,83.76827439904831,84.56506605162451,83.42587247283468,83.90068978216468,83.9673006264476,84.84113717417897,83.39248974849984,84.99102669110836,84.44829248412951,85.05530138355705
85.48328440736464,83.90739774313009,83.46721170421165,83.87758237406109,83.55436449900833,82.88648388038264,81.78445776941857,82.17322966189305,84.02435492355887,82.58834593890364,82.79075571974397,84.77158948440784,84.00635743825362,84.7755321963197,83.60573816698222,84.08537479528763,84.16489014646739,85.04168922075108,83.59425814024482,85.20344119082557,84.6484674792348,85.29947231986614
85.68740378619111,84.08560619697138,83.64903518879186,84.074722510453,83.74787635382329,83.07447960090478,81.98719886149223,82.35457072726216,84.24124970154612,82.75931248429076,82.97790567390781,84.97840017641661,84.245235943867,84.98639213386684,83.78597787002676,84.27079742412455,84.36314698556373,85.24290274657184,83.79622559975034,85.41598161790438,84.84865887164459,85.54368061693118
85.89101858721155,84.26407736602728,83.83087958332214,84.27247518791957,83.94192849376688,83.26276100001522,82.18977532038936,82.53571221967846,84.45821308195157,82.93023241552825,83.16498148667714,85.18560997703102,84.48491593056589,85.19765805293258,83.96660020696888,84.45696635539834,84.56208759636026,85.4447882915878,83.99840109841914,85.62865427251215,85.04888210023034,85.78794221618205
86.09414227507186,84.44281939509452,84.01275177699203,84.47084346788154,84.13652468789988,83.45133424276375,82.39219823971183,82.71666547489603,84.67525138610856,83.10111278546638,83.35198971657583,85.39322151963,84.72540069096752,85.40934022928865,84.1476130128382,84.64388856065462,84.76172615011097,85.6473544396224,84.20079273888436,85.84146438096109,85.24915132567725,86.03227027774253
86.2967872170849,84.6218394863801,84.19465807088329,84.66982911806895,84.3316675557363,83.64020464103925,82.59447803900629,82.89744138494162,84.8923701300336,83.27196023620428,83.53893652795882,85.6012359211326,84.96669065453109,85.62144695316856,84.32902329050877,84.83156921880527,84.96207443151619,85.85060772111946,84.40340771271445,86.05441604913617,85.44947939702361,86.27667512302153
86.49896468686859,84.80114387074299,84.37660416144176,84.8694325542376,84.52735851530109,83.82937662361012,82.79662444526699,83.07805038806963,85.10957398515067,83.44278099000402,83.72582767783952,85.80965273232307,85.20878325548739,85.83398446063059,84.51083716889444,85.02001164270041,85.16314173896765,86.0545525201232,84.60625225839172,86.26751221693566,85.64987781924209,86.52116418349938
86.70068486879714,84.98073778022004,84.55859512425891,85.06965278439041,84.72359773318999,84.01885370721547,82.99864647472063,83.25850245846925,85.32686673857323,83.61358084020837,83.9126685024058,86.01846989211889,85.4516728114621,86.04695686968535,84.69305986180902,85.2092172104891,85.3649347914202,86.25919098653797,84.80933161986086,86.48075461411199,85.85035672218063,86.76574195659961
86.90195686333597,85.16062542204575,84.74063539826419,85.27048735600137,84.92038407705016,84.20863846890849,83.20055241500361,83.43880709577644,85.544251253227,83.78436514221282,84.09946390329439,86.22768368622451,85.69535041436319,86.26036612191858,84.87569562777622,85.39918530248968,85.56745764303338,86.46452295467795,85.0126500059515,86.69414371790283,86.05092483117754,87.0104099694756
87.10278869332502,85.3408099543678,84.92272877043195,85.47193230672141,85.11771507089358,84.3987325198506,83.40234980784203,83.61897331444679,85.76172942811199,83.95513880454419,84.2862183336953,86.43728871058791,85.93980383498553,86.47421193029486,85.05874773107973,85.58991324424825,85.77071160665373,86.67054586906677,85.21621055098208,86.90767871283826,86.25158943965977,87.2551667514651
87.3031873112711,85.52129346385368,85.10487836110337,85.67398211902984,85.3155868536348,84.58913648074937,83.6040454323461,83.799009633048,85.97930215901535,84.1259062800963,84.47293578436208,86.64727784003999,86.18501744263992,86.68849173377792,85.24221840433786,85.78139625641104,85.97469518712255,86.87725471838766,85.42001527685284,87.1213574531032,86.45235638402244,87.5000078158846
87.50315860770097,85.7020769453705,85.28708661002473,85.8766296792628,85.51399414122776,84.77984995912456,83.8056452890308,83.97892406353361,86.19696929999652,84.29667155757524,84.65961976960692,86.85764220245615,86.43097214095323,86.90320065934563,85.42610881288347,85.97362741197435,86.1794040252938,87.08464197840597,85.62406505693265,87.33517642782172,86.65323002107381,87.74492565174023
87.70270742062515,85.8831602839102,85.4693552631979,86.07986624142266,85.71293019275056,84.97087152857678,84.00715458466915,84.15872410055971,86.41472962597123,84.46743815320644,84.84627331336101,87.06837115873795,86.67764532080626,87.11833149191003,85.61041902122359,86.16659760140844,86.38483085353356,87.2926975646033,85.82835958203725,87.54913072961476,86.85421320831541,87.98990972583502
87.90183754615339,86.06454223891828,85.65168536064031,86.28368139613646,85.91238678076111,85.16219871022422,84.20857771808834,84.33841671090981,86.63258079672565,84.63820910275497,85.03289893538411,87.27945228886568,86.92501083118543,87.33387465258376,85.79514796184024,86.36029550608102,86.59096546335,87.5014087951633,86.03289732878912,87.76321402676076,87.05530728730862,88.23494649564475
88.10055175029595,86.24622043116908,85.83407722514293,86.48806304509024,86.11235416621196,85.35382795645954,84.4099182670091,84.51800832309198,86.85051932268985,84.80898695390931,85.2194986377073,87.49087138422463,87.17303896852113,87.54981818565469,85.98029340658181,86.55470758032592,86.79779468567764,87.71076036485098,86.23767553063512,87.97741853926948,87.25651207035546,88.48001943322973
88.29885178197893,86.42819133231501,86.01653045211431,86.69299738122547,86.31282107818464,85.54575463716476,84.61117897603044,84.69750481717567,87.06854053279494,84.97977375907952,85.40607389139392,87.70261244635883,87.4216964848822,87.76614775455484,86.16585194088094,86.74981804242465,87.00530238419927,87.92073433021204,86.44269015178499,88.19173501914624,87.45782583070084,88.72510906033615
88.4967383872948,86.61045025722011,86.19904390059276,86.89846887493778,86.51377469866142,85.73797302851011,84.81236174585358,84.87691151493227,87.28663854473312,85.15057106865758,85.59262562370509,87.9146576922534,87.6709466151869,87.98284664702324,86.35181894101315,86.94560887468546,87.21346946195929,88.13131010641067,86.64793586431415,88.40615273510129,87.65924529643742,88.97019299473268
88.694211325002,86.79299135917148,86.38161568550119,87.10446026646918,86.71520065251904,85.93047630444389,85.01346762383417,85.05623317034672,87.50480623792424,85.32137992478698,85.77915420575393,88.12698756619871,87.92074912338474,88.19989578958393,86.53818855459434,87.14205983272333,87.42227388137952,88.34246447590665,86.85340602865605,88.62065946192001,87.8607656482671,89.21524600771916
88.89126938327934,86.97580762804276,86.56424317121673,87.31095256463901,86.91708300288659,86.12325653096676,85.21449679594761,85.23547396056453,87.72303522948202,85.49220085568702,85.96565944073362,88.33958075823382,88.17106036736536,88.41727377137333,86.72495368449249,87.33914846395972,87.63169069765715,88.55417160905552,87.05909267768632,88.83524147468037,88.06238052124604,89.46024009263559
89.08791039773571,87.15889089146685,86.74692296651664,87.51792505200542,87.11940425197216,86.31630466326655,85.4154485802425,85.41463747733829,87.94131585345117,85.66303387057478,86.15214055280029,88.55241422912441,88.4218333821563,88.6349568772717,86.91210597630575,87.53685013528559,87.84169210539042,88.76640309660502,87.26498650457692,89.0498835479654,88.26408201061054,89.70514454410211
89.28413127066744,87.34223181905422,86.9296509209589,87.7253552965037,87.32214534741901,86.50961054577112,85.6163214218535,85.5937267190359,88.1596371435711,85.8338784552246,86.33859617669334,88.76546324177288,88.67301798079278,88.85291913021335,87.0996358095363,87.73513806974628,88.05224749815427,88.97912799394477,87.47107685457414,89.2645689601811,88.46586068175303,89.94992604762038
89.47992799154851,87.52581992967696,87.11242212274618,87.9332191695535,87.52528569421403,86.70316291516119,85.81711288963368,85.77274408327119,88.3779868197909,86.0047335682046,86.52502434816861,88.97870139891988,88.92456087207478,89.07113234247501,87.28753229256354,87.93398339204036,88.26332354062707,89.19231287686299,87.67735172082584,89.47927950305395,88.66770558438789,90.19454877908045
89.67529565873255,87.70964360181806,87.29523089811394,88.14149087058331,87.7288031721301,86.89694940636552,86.01781967446178,85.95169136021578,88.59635127874434,86.17559763782404,86.71142249532015,89.19210068694849,89.17640579427572,89.2895661756666,87.47578326149392,88.13335518255012,88.47488425276153,89.40592190846111,87.88379774435695,89.69399549634313,88.8696042709135,90.43897451363496
89.87022850233986,87.89369008696842,87.47807081227899,88.35014295786891,87.93267415864409,87.09095656154553,86.21843758926835,86.1305697266458,88.81471558835443,86.34646855982447,86.8977874308606,89.40563152556155,89.4284936637309,89.50818820908596,87.66437528294173,88.33322053955797,88.68689110539128,89.61991691678296,88.09040021826306,89.90869580776258,89.07154281895586,90.68316274332598
90.06471990829459,88.07794552603607,87.66093467197189,88.55914638554201,88.13687355723602,87.28516984205659,86.41896157081803,86.30937974077818,89.0330634867197,86.5173436958446,87.08411534542725,89.61926282306608,89.68076273711898,89.72696401603223,87.85329366076547,88.53354464924405,88.89930312657536,89.83425748263022,88.29714309616526,90.1233578780738,89.2735058580423,90.92707080279021
90.25876244347317,88.26239496871334,87.84381452957398,88.76847054657891,88.34137483093757,87.47957364335934,86.61938568327625,86.48812133794407,89.25137738539318,86.68821987268188,87.27040180197406,89.83296203696294,89.93314878615246,89.94585724762126,88.04252244676165,88.7342908630085,89.11207701790518,90.04890103695588,88.5040090049372,90.33795775127176,89.47547660033123,91.17065400230905
90.4523478819183,88.44702239573583,88.02670168886667,88.97808332154221,88.54615004096446,87.67415131283401,86.81970312357753,86.66679382714501,89.46963837713953,86.85909338237741,87.45664173130727,90.04669523950913,90.18558528331144,90.16482972359393,88.2320444552909,88.93542078161421,89.32516727993114,90.26380296716279,88.71097926169057,90.55247010975003,89.67743687529793,91.41386576742572
90.64546723206821,88.63181074394484,88.20958671239644,89.18795113281017,88.75116989023489,87.86888517043971,87.01990622860716,86.84539588853418,89.68782624822325,87.02995998313911,87.6428294288154,90.260427187895,90.43800359720159,90.38384152956608,88.42184128178776,89.13689434560571,89.53852634581267,90.47891673157203,88.91803389497593,90.76686831430075,89.8793671682474,91.65665778431578
90.83811076494612,88.81674193405688,88.39245943044975,89.39803900399605,88.95640377154939,88.06375653214188,87.21998648419567,87.02392557185912,89.90591949524406,87.20081490112098,87.8289585524382,90.47412139865206,90.69033319607072,90.60285112013518,88.61189332508059,89.33866993142938,89.75210472225132,90.69419398128161,89.12515167012866,90.98112444877009,90.08124666250798,91.89898015007108
91.0302680432497,89.00179690102637,88.57530895162255,89.60831062422984,89.16181982017562,88.25874573601763,87.41993453591856,87.2023802958988,90.12389534650946,87.37165283306913,88.0150221219148,90.68774022589268,90.94250185800125,90.82181542722489,88.80217981342714,89.54070445265225,89.96585113673909,90.90958468859355,89.33231011866458,91.19520936916346,90.28305328513305,92.14078152703864
91.22192795127748,89.18695562687726,88.7581236749658,89.81872841694857,89.36738497056547,88.45383217093838,87.61974020168421,87.38075684892534,90.341729787898,87.54246794984238,88.20101251934277,90.90124494296283,91.19443588628926,91.04068997303321,88.9926788341486,89.74295346565576,90.17971269013192,91.12503728116197,89.5394855716053,91.40909275696498,90.48476375592104,92.38200930035084
91.41307872562491,89.37219717586655,88.9408913036761,90.02925361282087,89.57306501690411,88.64899430771237,87.81939248608529,87.55905139021053,90.55939759313848,87.7132539008126,88.38692149107523,91.1145958270833,91.44606032853272,91.25942898692804,89.18336736672481,89.94537127917313,90.3936350135526,91.3404987809955,89.74665319658972,91.62274317641415,90.6863536395463,92.62260973777943
91.60370798657961,89.55749973183454,89.12359886029653,90.23984632641076,89.77882467717778,88.84420973256256,88.018879596479,87.73725945260007,90.77687235839937,87.88400381914504,88.57274015097576,91.32775224654185,91.69729919797939,91.47798552563047,89.37422131919683,90.14791106702626,90.60756242862884,91.55591494743771,89.95378703860746,91.83612813545918,90.8877974005775,92.86252815106018
91.79380277014346,89.74284063758755,89.30623270338715,90.45046563617461,89.98462766043079,89.03945518280278,88.21818896075611,87.91537594616709,90.99412654105532,88.05471032795516,88.75845898504429,91.54067275000148,91.94807569572521,91.69631159601951,89.56521556770512,90.35052498342326,90.82143811008612,91.77123042324862,90.16086006417004,92.04921415008849,91.08906846114705,93.10170905784588
91.98334956060614,89.92819643615056,89.48877854561331,90.66106966737172,90.19043673687048,89.23470658456903,88.41730724674865,88.09339516295499,91.21113150246998,88.22536554733726,88.94406785741992,91.75331515748374,92.1983124324058,91.91435827989955,89.7563239989758,90.55316428017865,91.03520424973267,91.98638888291993,90.36784420871773,92.26196681172704,91.2901392610242,93.34009634347329
92.17233432359365,90.11354291372201,89.67122147320077,90.87161567746443,90.39621381047199,89.42993909245035,88.61622038322112,88.2713107828137,91.42785755461094,88.39596110225258,89.12955601776183,91.9656366525952,92.44793164809094,92.13207586007628,89.9475195555566,90.75577942523086,91.2488022209078,92.20133318237137,90.57471042704569,92.47435085736976,91.49098131983567,93.57763342175465
92.36074253951388,90.29885514415925,89.85354596669517,91.08206014358005,90.60191999372799,89.62512713086417,88.81491358238199,88.44911588032942,91.64427401028841,88.56648813126608,89.31491211000075,92.17759387556725,92.69685542915984,92.34941394710559,90.13877428359112,90.9583202218478,91.4621727424978,92.4160055091981,90.78142874651677,92.6863302421163,91.69156530117063,93.81426339404373
92.54855923732066,90.48410753481612,90.03573592296242,91.29235885160595,90.807515684186,89.82024443700863,89.01337136384723,88.626802932842,91.86034923678966,88.73693729611374,89.50012418244798,92.38914301669132,92.94500592102041,92.56632160609499,90.3300593829108,91.16073592792773,91.67525604166661,92.63034753267016,90.98796832281978,92.89786821376306,91.89186107830143,94.04992920586177
92.7357690285168,90.66927387355736,90.21777467836006,91.50246698649602,91.01296064241757,90.01526410522636,89.21157757998088,88.8043638295401,92.07605071266342,88.90729879208133,89.6851796992431,92.6002399097436,93.19230553561744,92.7827474829625,90.52134525921777,91.36297537482888,91.88799201449866,92.8443005527174,91.19429749802114,93.10892738910543,92.09183780125188,94.28457380041544
92.92235614131728,90.85432737676773,90.39964503300581,91.71233922336816,91.21821407106431,90.21015863260642,89.40951544253393,88.98178988161939,92.29134508739118,89.07756235917276,89.87006555311487,92.81084012500645,93.43867715277104,92.99863992958316,90.71260157812397,91.56498708518754,92.1003203838002,93.05780564717604,91.40038386064968,93.31946983160152,92.29146396493924,94.51814026838555
93.10830445489414,91.03924073817753,90.58132927606705,91.9219298189884,91.42323469461253,90.40489996565393,89.60716755049691,89.15907183348583,92.50619824367062,89.24771729404121,90.05476807942372,93.02089906151218,93.68404431447617,93.21394712728477,90.90379732080946,91.76671938921288,92.31218085336492,93.27080381661283,91.60619430755142,93.52945713005005,92.49070747812296,94.75057199341201
93.29359753362452,91.22398617832675,90.76280921198978,92.13119270324255,91.62798083955457,90.59945954785151,89.8045159190779,89.33619987497883,92.7205753620252,89.41775246265676,90.23927307145021,93.23037203815119,93.92833141139272,93.42861720818406,91.09490084106118,91.96812053897908,92.52351325806312,93.48323612609371,91.81169510724615,93.73885047793806,92.68953573289205,94.9818127927567
